공사장:인적사고	아스팔트 지반이 붕괴	50대 노동자가 2.5ｍ 아래로 추락해 숨지는 사고	서울 영등포구 여의도의 한 지하보도 공사현장에서 <e1>아스팔트 지반이 붕괴</e1>해 지상에서 근무 중이던 <e2>50대 노동자가 2.5ｍ 아래로 추락해 숨지는 사고</e2>가 일어났다.
공사장:인적사고	열 수송관이 터져	1명이 숨지고, 40여명이 부상	지난해 12월4일에는 백석역 인근 한국지역난방공사가 1991년 일산신도시 조성 때 땅속 2m 깊이에 설치한 <e1>열 수송관이 터져</e1> <e2>1명이 숨지고, 40여명이 부상</e2>했다.
공사장:인적사고	무너진 토사	매몰	지난 14일 오전 11시45분께 경기 고양시 덕양구 지축동의 한 공사장에서 A(55)씨가 <e1>무너진 토사</e1>에 <e2>매몰</e2>됐다.
공사장:인적사고	외벽이 무너져	공사장 인부 3명이 부상	공사 중이던 한 초등학교 <e1>외벽이 무너져</e1> <e2>공사장 인부 3명이 부상</e2>을 입었다.
공사장:인적사고	벽돌이 무너지면서	김모(33)씨 등 인부 3명이 다쳤다	서울 강동소방서에 따르면 27일 오후 1시50분께 공사 중이던 강동구 고덕동 묘곡초등학교 체육관 외벽에 설치된 <e1>벽돌이 무너지면서</e1> <e2>김모(33)씨 등 인부 3명이 다쳤다</e2>.
공사장:물적사고	하단 벽돌 일부를 제거하던 중	상부 벽돌이 무너지면서 발생	사고는 해당 건물 2층 <e1>하단 벽돌 일부를 제거하던 중</e1> <e2>상부 벽돌이 무너지면서 발생</e2>한 것으로 알려졌다.
공사장:인적사고	외벽이 무너지면서	작업자 이모(50)씨가 숨지고 9명이 부상	지난해 10월 23일 오전 10시 30분께 용인시 처인구 한 물류센터 건설현장에서 흙막이 가설물 해체 작업 중 건축 부지와 야산 경계면에 건설된 높이 20여ｍ, 길이 80여ｍ의 <e1>외벽이 무너지면서</e1> <e2>작업자 이모(50)씨가 숨지고 9명이 부상</e2>했다.
공사장:물적사고	흙막이 가설물 해체 작업	외벽이 무너지면서	지난해 10월 23일 오전 10시 30분께 용인시 처인구 한 물류센터 건설현장에서 <e1>흙막이 가설물 해체 작업</e1> 중 건축 부지와 야산 경계면에 건설된 높이 20여ｍ, 길이 80여ｍ의 <e2>외벽이 무너지면서</e2> 작업자 이모(50)씨가 숨지고 9명이 부상했다.
공사장:물적사고	기간을 단축하기 위해 무리하게 공사	공사장 외벽 붕괴사고	지난해 10월 10명의 사상자를 낸 경기 용인 물류센터 <e2>공사장 외벽 붕괴사고</e2>는 시공사가 <e1>기간을 단축하기 위해 무리하게 공사</e1>하다가 사고를 낸 것으로 조사됐다.
공사장:인적사고	공사장 외벽 붕괴사고	10명의 사상자	지난해 10월 <e2>10명의 사상자</e2>를 낸 경기 용인 물류센터 <e1>공사장 외벽 붕괴사고</e1>는 시공사가 기간을 단축하기 위해 무리하게 공사하다가 사고를 낸 것으로 조사됐다.
공사장:인적사고	떨어진 붐대	근로자 A씨(50대)의 몸을 가격	이후 <e1>떨어진 붐대</e1>는 밑에서 작업하고 있던 건설회사 소속 <e2>근로자 A씨(50대)의 몸을 가격</e2>했다.
공사장:인적사고	에폭시 작업	작업자 3명이 질식	서울 잠실 청년주택 공사 현장에서 <e1>에폭시 작업</e1>을 하던 <e2>작업자 3명이 질식</e2>하는 사고가 발생했습니다.
공사장:인적사고	에폭시 작업	작업자 3명이 질식	소방당국에 따르면 오늘(7일) 오전 11시 50분쯤, 서울 송파구 잠실동의 청년주택 신축공사장 지하 1층에서 <e1>에폭시 작업</e1>을 하던 <e2>작업자 3명이 질식</e2>했다는 신고가 접수됐습니다.
공사장:인적사고	거푸집이 무너지면서	50대 남성이 숨지는 사고	경기도 평택의 한 공사현장에서 3천 ㎏짜리 <e1>거푸집이 무너지면서</e1> <e2>50대 남성이 숨지는 사고</e2>가 발생했습니다.
공사장:인적사고	파이프 배관이 아래로 떨어져	배달원 장모(37) 씨 머리에 맞았다	공사장 사고(PG)제작 이태호 일러스트 (부산=연합뉴스) 김선호 기자 = 지난 26일 오후 1시 40분께 부산 수영구의 한 신축건물 공사장 3층에서 길이 3ｍ, 지름 10㎝인 PVC (폴리염화비닐) <e1>파이프 배관이 아래로 떨어져</e1> 오토바이를 타고 지나가던 <e2>배달원 장모(37) 씨 머리에 맞았다</e2>.
공사장:물적사고	파이프 관 설치 작업	파이프가 떨어진 것	경찰은 공사장 3층에서 <e1>파이프 관 설치 작업</e1> 중 <e2>파이프가 떨어진 것</e2>으로 보고 작업자와 현장소장을 상대로 정확한 사고 경위를 조사하고 있다.
공사장:인적사고	벽돌이 지상으로 떨어지면서	하청업체 대표 58살 A씨가 벽돌에 머리를 맞았습니다	이달 22일 오전 10시쯤 인천시 연수구 송도동 한 상가건물 신축 공사장에서 전동식 도르래에 실려있던 <e1>벽돌이 지상으로 떨어지면서</e1> 해당 공사장에서 일하던 <e2>하청업체 대표 58살 A씨가 벽돌에 머리를 맞았습니다</e2>.
공사장:인적사고	떨어진 벽돌	맞은 50대 하청업체 대표가 목숨을 잃었습니다	인천의 한 상가건물 신축 공사장에서 건물 7층 높이에서 <e1>떨어진 벽돌</e1>에 <e2>맞은 50대 하청업체 대표가 목숨을 잃었습니다</e2>.
공사장:물적사고	파이프를 제대로 밀어넣지 못해	밖으로 떨어진 것	경찰은 이날 인부들이 공사현장 3층에서 배관 연결 작업을 하는 도중 가로 3m, 지름 10cm 크기의 천장 PVC <e1>파이프를 제대로 밀어넣지 못해</e1> <e2>밖으로 떨어진 것</e2>으로 보고 있다.
공사장:인적사고	배관이 떨어져	배달원 장 모(37) 씨의 얼굴을 가격하는 사고가 발생	26일 오후 1시 40분께 부산 수영구의 한 주상복합건물 공사현장 3층에서 작업 중이던 <e1>배관이 떨어져</e1> 오토바이를 타고 앞을 지나던 <e2>배달원 장 모(37) 씨의 얼굴을 가격하는 사고가 발생</e2>했다.
공사장:인적사고	떨어지던 배관 파이프	안면을 맞아 얼굴 뼈가 으스러졌다	경찰은 “헬멧을 쓰고 있었으나 <e1>떨어지던 배관 파이프</e1>에 <e2>안면을 맞아 얼굴 뼈가 으스러졌다</e2>”며 “뇌출혈이 의심되지만 생명에는 지장이 없는 것으로 보인다”고 밝혔다.
공사장:인적사고	떨어진 자재	공무원이 맞아 중상	호텔공사장 고층에서 <e1>떨어진 자재</e1>에 인근 도로에서 단속 업무를 하던 <e2>공무원이 맞아 중상</e2>을 입었습니다.
공사장:물적사고	거푸집 나무 받침대가 부러지며	바닥으로 떨어졌습니다	어제(21일) 오전 10시쯤 부산 해운대구의 한 호텔 공사장 12층에서 길이 1.2ｍ, 폭 8㎝의 <e1>거푸집 나무 받침대가 부러지며</e1> <e2>바닥으로 떨어졌습니다</e2>.
공사장:인적사고	떨어지는 나무 받침대	머리를 맞아 중상	당시 인근 도로에서 적치물 단속을 하던 해운대구청 소속 도로 관리원이 <e1>떨어지는 나무 받침대</e1>에 <e2>머리를 맞아 중상</e2>을 입어 응급수술을 받은 것으로 알려졌습니다.
공사장:물적사고	펌프 차량이 넘어져	교회 지붕을 덮치는 사고	31일 오후 1시10분쯤 제주시 한림읍 한 마트 공사장에서 콘크리트 타설용 7톤 <e1>펌프 차량이 넘어져</e1> <e2>교회 지붕을 덮치는 사고</e2>가 발생했다.
공사장:인적사고	떨어진 자재	머리를 심하게 다쳐	이 사고로 도로 적치물 단속을 하던 공무원 51살 A 씨가 <e1>떨어진 자재</e1>에 <e2>머리를 심하게 다쳐</e2> 병원으로 옮겨졌습니다.
공사장:물적사고	안전 펜스가 떨어져	차량 위부분이 파손	10일 오후 1시1분께 인천 중구 경동 배다리사거리 한 오피스텔 신축 공사장 15층에서 <e1>안전 펜스가 떨어져</e1> <e2>차량 위부분이 파손</e2>됐다.
공사장:물적사고	안전 펜스가 떨어져	차량 위부분이 파손	10일 오후 1시1분께 인천 중구 경동 배다리사거리 한 오피스텔 신축 공사장 15층에서 <e1>안전 펜스가 떨어져</e1> <e2>차량 위부분이 파손</e2>됐다.
공사장:물적사고	바람	가림막이 무너진 것	경찰과 소방 당국은 <e1>바람</e1> 때문에 <e2>가림막이 무너진 것</e2>으로 보고 공사 관계자 등을 상대로 정확한 사고 원인을 조사하고 있습니다.
공사장:인적사고	타워크레인이 쓰러지면서	근로자 3명이 추락해 2명이 숨지고 1명이 다쳤습니다	앵커 인천의 한 신축건물 공사장에서 30여미터의 <e1>타워크레인이 쓰러지면서</e1> <e2>근로자 3명이 추락해 2명이 숨지고 1명이 다쳤습니다</e2>.
공사장:인적사고	크레인이 쓰러지면서	근로자들이 추락	공사 관계자들은 근로자들이 해체작업을 하던 중 24ｍ지점에서 갑자기 <e1>크레인이 쓰러지면서</e1> <e2>근로자들이 추락</e2>한 것으로 추정하고 있습니다.
공사장:물적사고	해체작업	크레인이 쓰러지면서	공사 관계자들은 근로자들이 <e1>해체작업</e1>을 하던 중 24ｍ지점에서 갑자기 <e2>크레인이 쓰러지면서</e2> 근로자들이 추락한 것으로 추정하고 있습니다.
공사장:인적사고	굴착기에서 떨어진 200kg 돌	맞아 숨졌습니다	인천경찰청 광역수사대에 따르면 어제(27일) 오전 10시 쯤 인천시 미추홀구의 한 아파트 건설현장에서 일하던 54살 A씨가 <e1>굴착기에서 떨어진 200kg 돌</e1>에 <e2>맞아 숨졌습니다</e2>.
공사장:인적사고	굴착기에서 떨어진 돌	맞아 공사장 일용직 근로자가 숨졌습니다	<e1>굴착기에서 떨어진 돌</e1>에 <e2>맞아 공사장 일용직 근로자가 숨졌습니다</e2>.
공사장:인적사고	새어나온 유해가스	흡입해 질식	10일 오전 8시40분 쯤 강남구 논현동 다세대주택 공사장에서 작업자 1명이 건물 바닥과 벽면 방수공사 작업 과정 중 <e1>새어나온 유해가스</e1>를 <e2>흡입해 질식</e2>했다.
공사장:인적사고	유해가스	마시고 질식하는 사고	공사장에서 작업자 3명이 <e1>유해가스</e1>를 <e2>마시고 질식하는 사고</e2>가 발생했다.
공사장:인적사고	갑자기 롤러가 작동	노동자들을 덮친 것	롤러 운전자 A씨가 아스콘 포장을 위해 롤러를 주행하던 중 바퀴에 낀 안전 고깔을 빼내기 위해 롤러를 멈추고 내리려는 과정에서 <e1>갑자기 롤러가 작동</e1>하면서 앞에 있던 <e2>노동자들을 덮친 것</e2>으로 조사됐습니다.
공사장:인적사고	공사용 승강기가 추락	6명의 사상자	강원 속초시의 아파트 건설현장에서 <e1>공사용 승강기가 추락</e1>해 <e2>6명의 사상자</e2>가 발생했다.
공사장:인적사고	후진하던 트럭	공사장 작업자들이 깔렸습니다	오늘 오전 10시 20분쯤 서울 마곡동에 있는 오피스텔 건물 신축 공사장에서 <e1>후진하던 트럭</e1>에 <e2>공사장 작업자들이 깔렸습니다</e2>.
공사장:인적사고	일산화탄소	중독돼 숨진 것	경찰은 이들이 <e1>일산화탄소</e1>에 <e2>중독돼 숨진 것</e2>으로 보고 정확한 사고 원인을 조사하고 있습니다.
공사장:인적사고	떨어진 벽돌	머리를 맞은 것	당시 A 씨는 1층 공사현장에서 벽돌을 쌓아 올리는 작업을 하다가 <e1>떨어진 벽돌</e1>에 <e2>머리를 맞은 것</e2>으로 파악됐습니다.
공사장:물적사고	벽돌을 쌓아 올리는 작업	떨어진 벽돌	당시 A 씨는 1층 공사현장에서 <e1>벽돌을 쌓아 올리는 작업</e1>을 하다가 <e2>떨어진 벽돌</e2>에 머리를 맞은 것으로 파악됐습니다.
공사장:인적사고	떨어진 벽돌	맞아 숨지는 사고	상가건물 신축 공사장에서 일하던 50대 하청업체 대표가 <e1>떨어진 벽돌</e1>에 <e2>맞아 숨지는 사고</e2>가 발생했습니다.
공사장:인적사고	쓰레기 선별작업	근로자 A씨(42)가 몸이 기계에 끼여 숨졌다	충남 금산의 한 공사장에서 <e1>쓰레기 선별작업</e1>을 하던 <e2>근로자 A씨(42)가 몸이 기계에 끼여 숨졌다</e2>.
공사장:인적사고	쓰레기 선별 작업	A씨가 기계에 몸이 끼여 심정지로 숨졌다	금산경찰서와 충남소방본부에 따르면 27일 오전 11시께 금산군 금성면의 한 공사장에서 <e1>쓰레기 선별 작업</e1>을 하던 <e2>A씨가 기계에 몸이 끼여 심정지로 숨졌다</e2>.
공사장:인적사고	떨어진 벽돌	맞아 숨진	인천 한 상가건물 신축 공사장에서 50대 하청업체 대표가 건물 7층 높이에서 <e1>떨어진 벽돌</e1>에 <e2>맞아 숨진</e2> 사실이 뒤늦게 알려졌다.
공사장:인적사고	낙하물	맞아 숨지는	공사장에서 작업 중이던 50대 인부가 <e1>낙하물</e1>에 <e2>맞아 숨지는</e2> 사고가 발생했다.
공사장:인적사고	위에서 떨어진 물체	목 부위를 맞아 병원에 옮겨졌지만 끝내 숨졌다	"서울 중부경찰서는 6일 """"어제 오전 9시 20분쯤 서울 퇴계로의 한 공사 현장에서 일하던 A씨가 <e1>위에서 떨어진 물체</e1>에 <e2>목 부위를 맞아 병원에 옮겨졌지만 끝내 숨졌다</e2>""""고 밝혔다."
공사장:인적사고	천공기를 수리	협력업체 근로자가 기계 내부에 끼여 숨졌습니다	인천 한 아파트 공사장에서 지면에 구멍을 뚫는 중장비인 <e1>천공기를 수리</e1>하던 <e2>협력업체 근로자가 기계 내부에 끼여 숨졌습니다</e2>.
공사장:인적사고	갑자기 천공기가 작동	몸이 끼어 사고가 난 것	경찰 조사 결과 A 씨는 사고 당시 멈춰져 있는 천공기 안으로 들어가 수리 작업을 하고 있었고, <e1>갑자기 천공기가 작동</e1>하면서 <e2>몸이 끼어 사고가 난 것</e2>으로 조사됐습니다.
공사장:인적사고	금속 배관이 작업자 위로 떨어져	크게 다치는 사고	공사 현장에서 2톤짜리 <e1>금속 배관이 작업자 위로 떨어져</e1> <e2>크게 다치는 사고</e2>가 났습니다.
공사장:인적사고	후진하던 트럭이 사람을 쳐	인부 1명이 숨지고, 1명이 다쳤다	8일 서울 강서구의 한 오피스텔 공사장에서 <e1>후진하던 트럭이 사람을 쳐</e1> <e2>인부 1명이 숨지고, 1명이 다쳤다</e2>.
공사장:인적사고	트럭으로 후진	인부 2명을 친	A씨는 이날 오전 10시 30분쯤 강서구의 한 공사현장에서 <e1>트럭으로 후진</e1>을 하다가 <e2>인부 2명을 친</e2> 혐의를 받고 있다.
공사장:인적사고	후진하던 트럭에 인부가 치여	1명이 숨지고 1명이 크게 부상	서울 강서구의 한 오피스텔 공사장에서 <e1>후진하던 트럭에 인부가 치여</e1> <e2>1명이 숨지고 1명이 크게 부상</e2>을 입었다.
공사장:인적사고	대형 교량 구조물이 트레일러를 덮쳐	운전자가 숨졌습니다	다리 공사 현장에서 120t 무게의 <e1>대형 교량 구조물이 트레일러를 덮쳐</e1> <e2>운전자가 숨졌습니다</e2>.
공사장:물적사고	굴착기 작업 중	벽돌담이 무너지는 사고	오늘(16일) 오전 10시 20분쯤 경기도 광명시 광명동의 다세대주택 신축 공사현장에서 <e1>굴착기 작업 중</e1>에 옆 건물의 <e2>벽돌담이 무너지는 사고</e2>가 났습니다.
공사장:인적사고	떨어진 벽돌	맞고 생명이 위독한 상태	영국 일간 데일리메일은 지난 27일(이하 현지시간) 아침 이스트 런던 마일엔드 지역 아파트 건설 현장 옆을 지나던 28세 여성이 5층 높이 크레인에서 <e1>떨어진 벽돌</e1>을 <e2>맞고 생명이 위독한 상태</e2>라고 전했다.
공사장:인적사고	고압 수전 설비(2만2000 볼트)를 건드려	감전돼 숨진 것	ㄱ씨는 8층 외벽에 설치된 비계를 해체해 아래층으로 전달하는 과정에서 옆 건물 옥상에 설치된 <e1>고압 수전 설비(2만2000 볼트)를 건드려</e1> <e2>감전돼 숨진 것</e2>으로 보인다고 경찰은 전했다.
공사장:인적사고	쓰레기 제거 작업을 하던 중	기계에 끼여 숨진 것	경찰은 노동자 A 씨가 도로가 건설될 예정인 쓰레기 매립지에서 기계를 이용해 <e1>쓰레기 제거 작업을 하던 중</e1> <e2>기계에 끼여 숨진 것</e2>으로 보고 정확한 사고 경위를 조사하고 있습니다.
공사장:인적사고	후진하던 트럭	공사장 인부 두 명이 깔리는 사고	오늘 오전 10시 반쯤 서울 강서구 마곡동의 한 공사장에서 <e1>후진하던 트럭</e1>에 <e2>공사장 인부 두 명이 깔리는 사고</e2>가 발생했습니다.
공사장:인적사고	배관이 쓰러지며	50대 작업자 A 씨를 덮쳤습니다	오늘(19일) 오전 9시 40분쯤 경기도 구리시 갈매동의 한 신축공사 현장에서 콘크리트 펌프카에 연결된 <e1>배관이 쓰러지며</e1> <e2>50대 작업자 A 씨를 덮쳤습니다</e2>.
공사장:인적사고	후진하던 트럭	인부 2명이 치였습니다	오늘(8일) 아침 10시 20분쯤 서울 강서구 마곡동의 한 공사장에서 <e1>후진하던 트럭</e1>에 <e2>인부 2명이 치였습니다</e2>.
공사장:물적사고	건물 철거	천장이 무너졌다	1일 오전 9시43분께 과천시 중앙동 오피스텔 신축공사 현장에서 기존 단층짜리 <e1>건물 철거</e1> 중 <e2>천장이 무너졌다</e2>.
공사장:물적사고	건물 철거	지붕이 무너져	1일 경기 과천시 한 오피스텔 공사현장에서 기존 <e1>건물 철거</e1> 중 <e2>지붕이 무너져</e2> 작업 인부 2명이 매몰돼 소방당국이 구조작업을 하고 있다.
공사장:인적사고	지붕이 무너져	작업 인부 2명이 매몰	1일 경기 과천시 한 오피스텔 공사현장에서 기존 건물 철거 중 <e1>지붕이 무너져</e1> <e2>작업 인부 2명이 매몰</e2>돼 소방당국이 구조작업을 하고 있다.
공사장:물적사고	H빔을 지게차로 옮기는 과정	자재 일부가 떨어지면서	사고는 트럭에 실린 <e1>H빔을 지게차로 옮기는 과정</e1>에서 충격으로 모서리에 있던 <e2>자재 일부가 떨어지면서</e2> 옆에 있던 작업자를 덮친 것으로 파악됐다.
공사장:인적사고	H빔이 옆으로 쏟아지면서	작업자 2명이 깔렸다	27일 오전 7시 40분께 경기도 과천시 지식정보타운 3블록 공공임대 공사장에서 트럭에 실린 1t 무게의 <e1>H빔이 옆으로 쏟아지면서</e1> <e2>작업자 2명이 깔렸다</e2>.
공사장:인적사고	자재 일부가 떨어지면서	작업자를 덮친 것	사고는 트럭에 실린 H빔을 지게차로 옮기는 과정에서 충격으로 모서리에 있던 <e1>자재 일부가 떨어지면서</e1> 옆에 있던 <e2>작업자를 덮친 것</e2>으로 파악됐다.
공사장:물적사고	토사를 제거하던 중	상판이 무너져 내렸다	기존에 있던 건물을 철거하는 과정에서 상판 콘크리트에 지지대를 대고 <e1>토사를 제거하던 중</e1> <e2>상판이 무너져 내렸다</e2>.
공사장:물적사고	건물을 철거하던 중	지붕이 무너져	경기 과천시의 한 오피스텔 신축 공사 현장에서 기존 <e1>건물을 철거하던 중</e1> <e2>지붕이 무너져</e2> 근로자 2명이 매몰됐지만, 3시간여 만에 무사히 구조됐다.
공사장:인적사고	지붕이 무너져	근로자 2명이 매몰	경기 과천시의 한 오피스텔 신축 공사 현장에서 기존 건물을 철거하던 중 <e1>지붕이 무너져</e1> <e2>근로자 2명이 매몰</e2>됐지만, 3시간여 만에 무사히 구조됐다.
공사장:물적사고	철제 H빔을 지게차가 들어올려 옮기는 과정	옆으로 흘려내렸고	사고 당시 화물차에 실려있던 <e1>철제 H빔을 지게차가 들어올려 옮기는 과정</e1>에서 <e2>옆으로 흘려내렸고</e2>, 근처에 있던 노동자들을 덮친 것으로 전해졌습니다.
공사장:인적사고	철제 H빔이 쏟아지면서	노동자 2명이 깔렸습니다	과천지식정보타운 산업용지 조감도오늘 오전 7시 40분쯤 경기도 과천시 지식정보타운 공사장에서 1톤 짜리 <e1>철제 H빔이 쏟아지면서</e1> <e2>노동자 2명이 깔렸습니다</e2>.
공사장:물적사고	H빔을 들어 올리면서 발생한 충격	H빔이 밀려 떨어지면서	지게차가 <e1>H빔을 들어 올리면서 발생한 충격</e1>으로 모서리에 있던 <e2>H빔이 밀려 떨어지면서</e2> 옆에 있던 작업자들을 덮친 것으로 파악됐다.
공사장:인적사고	H빔이 옆으로 쏟아지면서	작업자 2명이 깔렸다	27일 오전 7시 40분께 경기도 과천시 지식정보타운 3블록 공공임대 공사장에서 트럭에 실린 1t 무게의 <e1>H빔이 옆으로 쏟아지면서</e1> <e2>작업자 2명이 깔렸다</e2>.
공사장:인적사고	H빔이 밀려 떨어지면서	작업자들을 덮친 것	지게차가 H빔을 들어 올리면서 발생한 충격으로 모서리에 있던 <e1>H빔이 밀려 떨어지면서</e1> 옆에 있던 <e2>작업자들을 덮친 것</e2>으로 파악됐다.
공사장:물적사고	굴착기 작업	벽돌 담이 무너졌습니다	오늘(16일) 오전 10시 20분쯤 경기 광명시 광명동의 한 복합건축물 공사 현장에서 <e1>굴착기 작업</e1> 중 인근 건물의 <e2>벽돌 담이 무너졌습니다</e2>.
공사장:인적사고	담벼락이 무너지면서	작업자 A 씨(55)가 중상을 입고 인근 병원으로 옮겨졌으나 숨졌습니다	<e1>담벼락이 무너지면서</e1> 근처에 있던 <e2>작업자 A 씨(55)가 중상을 입고 인근 병원으로 옮겨졌으나 숨졌습니다</e2>.
공사장:인적사고	도로가 무너져내려	8명이 사망하고 3명이 실종	중국 광둥(광동)성 포산(불산)시 지하철 건설 현장 인근에서 <e1>도로가 무너져내려</e1> <e2>8명이 사망하고 3명이 실종</e2>됐다.
공사장:인적사고	무너진 토사	매몰돼 숨졌습니다	KBS 광주오늘(17) 오전 11시 15분쯤 광주시 광산구 연산동의 한 신축공사장에서 작업 중이던 55살 A 씨가 <e1>무너진 토사</e1>에 <e2>매몰돼 숨졌습니다</e2>.
공사장:인적사고	무너진 토사	깔렸다	17일 오전 8시51분께 광주 광산구 연산동 모 공장 신축 공사장에서 노동자 A(55)씨가 <e1>무너진 토사</e1>에 <e2>깔렸다</e2>.
공사장:물적사고	거푸집(7m 높이)과 철제 비계·가림막 등이 도롯가로 넘어져	주차 차량 3대가 파손	9일 오전 11시20분께 광주 북구 양산동 한 주상복합형 공동주택 신축 공사장에서 <e1>거푸집(7m 높이)과 철제 비계·가림막 등이 도롯가로 넘어져</e1> <e2>주차 차량 3대가 파손</e2>됐다.
공사장:물적사고	넘어진 자재	주차 차량을 덮치면서	이 사고로 <e1>넘어진 자재</e1>가 덮친 <e2>주차 차량을 덮치면서</e2> 인근에 세워져 있던 1t 화물차, 경차 등 3대가 파손됐다.
공사장:인적사고	철근을 가공하던 도중	기계에 왼쪽다리가 빨려들어가는 사고	서울 구로경찰서는 이날 오후 1시59분쯤 지상 6층 높이 빌라 재건축 현장에서 일하던 근로자 A씨(49)가 <e1>철근을 가공하던 도중</e1> <e2>기계에 왼쪽다리가 빨려들어가는 사고</e2>가 발생해 수사에 나섰다고 밝혔다.
공사장:인적사고	철근을 가공하던 도중	가공기계에 왼쪽다리가 빨려들어가면서 변을 당했다	경찰과 소방당국에 따르면 콘크리트 타설작업을 하던 A씨는 타설에 필요한 <e1>철근을 가공하던 도중</e1> <e2>가공기계에 왼쪽다리가 빨려들어가면서 변을 당했다</e2>.
공사장:물적사고	도시가스 배관 터파기 공사	담벼락이 갑자기 무너지면서	사고 현장에서는 <e1>도시가스 배관 터파기 공사</e1>가 진행 중이었는데 현장 인근의 2미터 높이 <e2>담벼락이 갑자기 무너지면서</e2> 50대 작업자가 깔려 숨지고 또다른 작업자는 다쳐 병원으로 이송됐습니다.
공사장:물적사고	폭우로 지반이 약해지면서	담벼락이 무너진 것	경찰은, 최근 <e1>폭우로 지반이 약해지면서</e1> <e2>담벼락이 무너진 것</e2>으로 보고 현장 작업자 등을 상대로 정확한 사고 경위를 조사 중입니다.
공사장:인적사고	담벼락이 갑자기 무너지면서	50대 작업자가 깔려 숨지고 또다른 작업자는 다쳐	사고 현장에서는 도시가스 배관 터파기 공사가 진행 중이었는데 현장 인근의 2미터 높이 <e1>담벼락이 갑자기 무너지면서</e1> <e2>50대 작업자가 깔려 숨지고 또다른 작업자는 다쳐</e2> 병원으로 이송됐습니다.
공사장:인적사고	담벼락이 무너지면서	작업자 한 명이 숨져	오늘 오전 11시 반쯤 구미시 선산읍 한 주택가 공사장 인근 <e1>담벼락이 무너지면서</e1> <e2>작업자 한 명이 숨져</e2> 경찰이 조사에 나섰습니다.
공사장:물적사고	옹벽에 콘크리트를 붓는 작업	'붐대'가 부러지면서	당시 공사 현장에선 <e1>옹벽에 콘크리트를 붓는 작업</e1>이 이뤄졌는데, 타설 차량 적재함에 달린 이른바<e2> '붐대'가 부러지면서</e2> 근처를 지나던 노동자를 덮친 것으로 파악됐습니다.
공사장:인적사고	콘크리트 타설 차량이 부서지는 사고	50대 노동자가 숨졌습니다	오늘 오전 9시 반쯤 경기 구리시의 한 신축공사 현장에서 <e1>콘크리트 타설 차량이 부서지는 사고</e1>가 나 <e2>50대 노동자가 숨졌습니다</e2>.
공사장:인적사고	붐대'가 부러지면서	노동자를 덮친 것	당시 공사 현장에선 옹벽에 콘크리트를 붓는 작업이 이뤄졌는데, 타설 차량 적재함에 달린 이른바 '<e1>붐대'가 부러지면서</e1> 근처를 지나던 <e2>노동자를 덮친 것</e2>으로 파악됐습니다.
공사장:인적사고	철근이 쏟아지면서	철근에 깔려 숨졌다	23일 구미경찰서에 따르면 전날 A씨가 지게차를 몰던 중 오르막길에서 전도돼 지게차에 실려있던 <e1>철근이 쏟아지면서</e1> <e2>철근에 깔려 숨졌다</e2>.
공사장:물적사고	지게차를 몰던 중 오르막길에서 전도	철근이 쏟아지면서	23일 구미경찰서에 따르면 전날 A씨가 <e1>지게차를 몰던 중 오르막길에서 전도</e1>돼 지게차에 실려있던 <e2>철근이 쏟아지면서</e2> 철근에 깔려 숨졌다.
공사장:물적사고	작업볼트가 파손	작업대 1기가 추락	전날 벽면에 고정된 외부작업대의 <e1>작업볼트가 파손</e1>돼 <e2>작업대 1기가 추락</e2>하는 사고가 발생했다.
공사장:인적사고	파이프가 파열	인부 3명이 병원으로 이송	14일 국회 내 공사장에서 <e1>파이프가 파열</e1>되는 사고가 발생해 <e2>인부 3명이 병원으로 이송</e2>됐다.
공사장:인적사고	파이프가 터져	인부 3명이 병원으로 이송	14일 국회 내 공사장에서 <e1>파이프가 터져</e1> <e2>인부 3명이 병원으로 이송</e2>됐다.
공사장:인적사고	금속 파이프 중간 연결 부위가 빠져 날아가면서	3명이 부상	고압으로 콘크리트를 뿜어내는 차량에 연결된 <e1>금속 파이프 중간 연결 부위가 빠져 날아가면서</e1> <e2>3명이 부상</e2>을 당한 것이다.
공사장:인적사고	파이프가 파열	인부 3명이 병원으로 이송	14일 국회 내 공사장에서 <e1>파이프가 파열</e1>되는 사고가 발생해 <e2>인부 3명이 병원으로 이송</e2>됐다.
공사장:인적사고	폭발사고가 발생	3명이 부상	서울 여의도 국회 스마트워크센터 공사 현장에서 <e1>폭발사고가 발생</e1>해 <e2>3명이 부상</e2>당했다.
공사장:인적사고	금속 파이프 중간 연결 부위가 빠져 날아가면서	근로자들이 다친 것	"경찰 관계자는 """"고압으로 콘크리트를 뿜어내는 차량에 연결된 <e1>금속 파이프 중간 연결 부위가 빠져 날아가면서</e1> <e2>근로자들이 다친 것</e2>으로 보인다""""고 설명했다."
공사장:물적사고	타설 작업	파이프가 터지는 사고	14일 서울 영등포경찰서에 따르면 이날 오후 2시 40분쯤 국회 남문쪽 스마트워크센터 신축 공사장 지하 1층에서 콘크리트를 부어 넣는 <e1>타설 작업</e1>을 하던 중 차량에 연결된 <e2>파이프가 터지는 사고</e2>가 발생했다.
공사장:인적사고	연결부위가 빠져 날아가	작업자들이 다친 것	경찰은 고압으로 콘크리트를 뿜어내는 차량에 연결된 파이프에서 <e1>연결부위가 빠져 날아가</e1> <e2>작업자들이 다친 것</e2>으로 보고, 정확한 경위를 조사하고 있다.
